Company,DateFrom,Dateto,u_GROUP,U_SUBGROUP,ITEMCODE,ITEMNAME,OpeningBalanceQty,OpeningBalanceAmt,PembelianQty,PembelianAmt,PenjualanQty,PenjualanAmt,InventoryTransferQty,InventoryTransferAmt,AdjustmentQty,AdjustmentAmt,SAPOpnameQty,SAPOpnameAmt,EndingBalanceQty,EndingBalanceAmt
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HRV075,Aus Frz PR GF 2160 Tenderloin SS/Off MSA Black Label (Hrv),40.7,21172437.8549,40.53,22696800,-40.7,-21172437.8549,0,0,0,0,0,0,40.53,22696800
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HRV076,Aus Frz Neck Bones Harvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HRV079,Aus Frz A Brisket NE (Harvey),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV003,Aus Frz Beef Oxtail Whole (Huntervalley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV004,Aus Frozen Beef Lips (Huntervaley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV005,Aus Frozen Beef Lungs (Huntervalley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV006,Aus Frz Beef Heart (Huntervaley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV007,Aus Frz Beef Topside Huntervalley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV008,Aus Frz Striploin S Huntervalley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV009,Aus Frz Beef Spare Ribs (H.Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV010,Aus Frz Tenderloin (B) Hunter Valley,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV013,Aus Frz Beef Rump (Huntervalley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2HTV014,Aus Frz S Tenderloin (Huntervalley),4.82,1879800,0,0,0,0,0,0,0,0,0,0,4.82,1879800
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS002,Us Frz Striploin 180 Utility Jbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS004,Us Frz Tenderloin 189A Utility (Jbs),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS010,Aus Frz 6260 Lips,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS013,Aus Frz 6040 Beef Tongue Root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS017,Aus Frz Beef Lungs (O'Connor),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS018,Aus Frz YP Tenderloin Hormone JoshDale,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS022,Aus Frz 6080 Beef Liver,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS025,Aus Frz S GF Ribeye Roll Lip On MB 3+ (Pure Prime),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS042,Aus Frz S GF Striploin MB 4+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS043,Aus Frz S GF Ribeye Roll MB 4+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JBS048,Aus Frz YP GF Striploin MB 3+ (Tender Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK004,Aus Frz Gf Short Rib B/Less (Jack Creek),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK005,Aus Frz Gf Oyster Blade (Jack Creek),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK008,Aus Frz GF Angus 2470 Ribeye Cap MB 2-3+ (Jack Creek),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK010,Aus Frz GF BA 2243 Ribeye MB 4+ (Jack Creek),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK019,Aus Frz GF Angus S Knuckle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK020,Aus Frz GF Angus 2142 Striploin MB 2+ (Jack Creek),18.36,6243103.3404,0,0,-15.48,-5263793.0125,0,0,0,0,0.1,34003.8308,2.98,1013314.1587
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK021,Aus Frz Beef Leg Bones (Jack Creek),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK024,Aus Frz S GF Angus Ribs Preapared Tomahawk MB 2+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK027,Aus Frz GF Angus S Topside MB 1-3+ (Jack Creek),397.28,49750143.2441,0,0,-160.93,-20152765.1839,0,0,0,0,-0.21,-26297.6492,236.14,29571080.411
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK033,Aus Frz GF Angus S Chuck Tender,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK044,Aus Frz S BA Tri-Tip MB 1-4+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK045,Aus Frz S BA Intercostal MB 1-4+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK046,Aus Frz S BA Brisket Deckle MB 2+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK047,Aus Frz S BA Chuck Tail Flap Meat MB 2+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK053,Aus Frz GF Angus Intercostal MB 1-3+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK055,Aus Frz S BA Ribs Prepared Tomahawk Mb 4+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK057,Aus Frz GF BA 2142 Striploin MB 4+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK071,Aus Frz S GF Trimming 65 CL Jack Creek,27.2,1387200,0,0,0,0,0,0,0,0,0,0,27.2,1387200
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK074,Aus Frz S B Op Ribs MB2+,165.74,48135080.8827,0,0,0,0,0,0,0,0,0,0,165.74,48135080.8827
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JCK075,Aus Frz Beef Trimming 50 CL (Jack Creek),544.4,28853200,0,0,0,0,0,0,0,0,0,0,544.4,28853200
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2JHD001,Aus Frz Beef Liver John Dee,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KEY001,Aus Frz Wendys Beef Patties 45Gr,27.4,2817835.34,0,0,0,0,0,0,0,0,0,0,27.4,2817835.34
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KEY002,Aus Frz Wendys Beef Patties 90Gr,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KEY003,Burger King Patties 1.7 Oz Tyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KEY004,Burger King Patties 4.4 Oz Tyson,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL002,Aus Frz  GF Striploin (Kilcoy),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL003,Aus Frz GF Knuckle B/A Kilcoy (Ebony),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL004,Aus Frz  GF Striploin Blue Diamond (Kilcoy),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL005,Aus Frz Beef Lungs Kilcoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL006,Aus. Frozen Beef Liver (Kilcoy),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL008,Aus Frz Gf Chuck Short Ribs B/In Kilcoy,2.2,275449.5772,0,0,0,0,0,0,0,0,0,0,2.2,275449.5772
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL009-1,Aus Frz Brisket Bone Kilcoy,1831.65,37557554.1832,0,0,-21.98,-450694.7512,0,0,0,0,0.09,1845.4289,1809.76,37108704.8609
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL011,Aus Frz Beef Lips (Kilcoy),3802.07,278091471.2512,0,0,-3718.28,-271962892.7726,0,0,-83.46,-6104441.578,-0.33,-24136.9006,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL012,Aus Frz Beef Heart (Kilcoy),8207.4,396040524.818,0,0,-534.5,-25791805.0192,0,0,-74.06,-3573697.0622,0,0,7598.84,366675022.7366
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL013,Aus Frz GF Black Diamond Striploin MB 2+ (Kilcoy),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL014,Aus Frz S GF Short Rib Meat B/Less MB 2+,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL015,Aus Frz YP GF Ribeye Lip On Roll (Kilcoy),4.02,865519.4141,0,0,-4,-861213.3474,0,0,0,0,0.02,4306.0667,0.04,8612.1334
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL016,Aus Frz Neck Bones Kilcoy,386.98,11096404.4388,0,0,-382.72,-10974251.6585,0,0,0,0,-0.38,-10896.2574,3.88,111256.5229
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL017,Aus Frz Neck Trimming Kilcoy,4923.2,271886477.5301,0,0,0,0,0,0,0,0,0,0,4923.2,271886477.5301
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL029,Aus Frz S GF Brisket NE (Kilcoy),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL044,Aus Frz A Beef Shink Shank (Kilcoy),532.77,62971581.9283,300.14,35506243.4257,-608.83,-71982704.016,0,0,0,0,11.54,1364484.5605,235.62,27859605.8985
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL049,Aus Frz YP GF Clod MB 2+ (Kilcoy),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL051,Aus Frz S GF Rib End Meat (Kilcoy),15074.42,1288139439.9327,40006.92,3250252708,0,0,0,0,-18506.778,-1527201308.7891,0,0,36574.562,3011190839.1436
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL091,Aus Frz BA GF Rump Cap MB 0-2+,104.09,21755811.6985,227.14,55687077,-162.13,-36523693.4897,0,0,0,0,0.23,54623.1765,169.33,40973818.3853
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL100,Aus Frz S BA GF Tri Tip Kilcoy (Ebony),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2KIL113,Aus Frz Beef Spleens,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MCH001,Aus Frozen Beef Lungs (Mc Herd),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MCH002,Aus Frz Beef Liver MC Herd,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MCH003,Aus Frz Beef Heart MC Herd,8257.2,390162395.2279,0,0,-700.9,-33118347.9648,0,0,0,0,0,0,7556.3,357044047.2631
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MDW002,Aus Frz Beef Lungs Midwest,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MER002,Aus Frz Beef Liver (Meramist),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MER005,Aus Frz Beef Knuckle (Meramist),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MER006,Aus Frz Tripe Omasura (Meramist),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MER007,Aus Frz Tripe Rumen Pillar 900Gr Up (Meramist),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MER020,Aus Frz A Tenderloin Meramist,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID003,Aus Frozen Tenderloin B (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID005,Aus Frz Ribeye (Mid),13.25,1298476.8509,0,0,0,0,0,0,0,0,0,0,13.25,1298476.8509
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID006,Aus Frz Beef Liver (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID008,Aus Frz A Striploin (Midfield),156.63,23494500,0,0,0,0,0,0,0,0,0.05,7500,156.68,23502000
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID010,Aus Frz Chuck Tender (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID011,Aus Frz Beef Tongue Midfield,999.89,128199413.6436,0,0,-380.52,-48787807.5386,0,0,-13.38,-1715496.8591,-4.29,-550035.9885,601.7,77146073.2574
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID012,Aus Frz Forequarter 90 Cl (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID013,Aus Frz Knuckle Bp (Midfield),21,2379974.2301,0,0,0,0,0,0,0,0,0,0,21,2379974.2301
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID014,Aus Frz Beef Lungs (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID015,Aus Frz Beef Lips (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID016,Aus Frz FQ 85 CL Midfield,9729.85,906339184.5816,0,0,-4827.29,-449663877.8949,0,0,0,0,-1.09,-101533.9097,4901.47,456573772.777
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID018,Aus Frz YP BA GF Striploin Coorong Black,15.64,4383289.6691,0,0,0,0,0,0,0,0,0,0,15.64,4383289.6691
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID019,Aus Frz YP BA GF Short Rib B/In Coorong Black,50.37,12089281.8226,0,0,-10.5,-2520100.4395,0,0,0,0,0.14,33601.3392,40.01,9602782.7223
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID020,Aus Frz YP BA GF Ribeye Coorong Black,12.97,5577100,15.82,6808155,0,0,0,0,0,0,0,0,28.79,12385255
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MID051,Aus Frz 6100 Beef Heart (Midfield),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB001,Aus Frz Beef Forequarter 95 CL Monbeef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB002,Aus Frz Forequarter 85 CL (Monbeef),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB003,Aus Frz Beef Lips (Monbeef),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB004,Aus Frz B 2142 Striploin (Monbeef),64.17,6737850,0,0,0,0,0,0,0,0,0,0,64.17,6737850
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB005,Aus Frz A 2243 Ribeye Size Besar (Monbeef),9.2,966000,0,0,0,0,0,0,0,0,0,0,9.2,966000
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB006,Aus Frz Beef Heart Monbeef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB007,Aus Frz Beef Liver Monbeef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB008,Aus Frz Neck Bone (Monbeef),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB009,Aus Frz Beef Back Ribs (Monbeef),2280.23,148551599.7467,1124.26,73313280.8945,-1258.46,-81991120.5164,0,0,0,0,-5.45,-355219.6347,2140.58,139518540.4901
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB010,Aus Frz B 2243 Ribeye Size Kecil (Monbeef),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB011,Aus Frz Beef Oxtail (Monbeef),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB012,Aus Frz Beef Lungs Monbeef,1185.36,59268000,0,0,-686.34,-34317000,0,0,0,0,-0.02,-1000,499,24950000
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB013,Aus Frz 1692 Short Ribs B/In Bull (Monbeef),1354.98,133062093.9794,0,0,-326.99,-32111155.9654,0,0,0,0,25.01,2456038.4426,1053,103406976.4566
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB014,Aus Frz A Tenderloin Monbeef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB015,Aus Frz 1695 Spare Rib B/In Grade A (Monbeef),2060.22,116169668.6986,0,0,-1307.06,-73701219.8548,0,0,0,0,9.19,518196.7239,762.35,42986645.5677
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB016,Aus Frz 1695 Spare Rib B/In Grade B (Monbeef),753.41,45807404.3801,0,0,-331.64,-20163745.6213,0,0,0,0,-12.07,-733857.2236,409.7,24909801.5352
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MNB018,Aus Frz B Tenderloin Monbeef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MOE008,Aus Frz Back Ribs MonBeef,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL001,Aus Frz Striploin S B/A Mul Iw Vac 1265,46.45,19525894,0,0,-20.2,-8491346.7987,0,0,0,0,0,0,26.25,11034547.2013
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL002,Aus Frz Mul S Ribeye B/A Iw Vac 1265,39.35,19324375.5596,33.2,16600000,-39.42,-19481964.8381,0,0,0,0,0.1,49473.6281,33.23,16491884.3496
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL003,Aus Frz Mul S Tenderloin B/A 2 Kg Up1265,20.45,12173543.7943,0,0,-4.63,-2756161.749,0,0,0,0,0,0,15.82,9417382.0453
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL004,Aus Frz Ps Beef Cap Off Op Ribs(Mul),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL005,Aus Frz S GF Intercostal (Mulwarra),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL006,Aus Frz S BA 2210 Flank Steak (Mulwarra),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL007,Aus Frz Wagyu Striploin MB 8-9 2GR Pure Breed,41.42,49712672.8555,0,0,-12.54,-15050625.7269,0,0,0,0,0,0,28.88,34662047.1286
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL010,Aus Frz Wagyu Ribeye MB9+ 2GR Pure Breed,76.12,96372473.8602,0,0,-16.04,-20307599.589,0,0,0,0,0,0,60.08,76064874.2712
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL011,Aus Frz Wagyu Ribeye MB 8-9+ 2GR Pure Breed,27.92,34909050,0,0,-14.64,-18304745.4155,0,0,0,0,0,0,13.28,16604304.5845
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL012,Aus Frz YP BA 2243 Ribeye (Mulwarra),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL014,Aus Frz GF PRS 2160 Tenderloin SS/Off,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL015,Aus Frz PRS BA 2210 Flank Steak (Mulwarra),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL017,Aus Frz YP BA 2142 Striploin Iw/Vac (Mulwarra),17.6,6692971,0,0,0,0,0,0,0,0,0,0,17.6,6692971
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2MUL071,Aus Frz S GF Shortloin Bone In (Mulwarra),19.86,4567800,0,0,0,0,0,0,0,0,0,0,19.86,4567800
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF0024,Aus Frz YP GF Striploin MB1+ Omugi Red,117.85,34216315.2557,0,0,-54.7,-15881480.2247,0,0,0,0,0.01,2903.3785,63.16,18337738.4095
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF003,Aus Frz Beef Tendon Fore (Oakey),75,6014809,0,0,0,0,0,0,0,0,0,0,75,6014809
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF004,Aus Frz Beef Scapula BP (Oakey),77.76,3865332,0,0,0,0,0,0,0,0,0,0,77.76,3865332
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF013,Aus Frz 2000 Topside (Oakey),961.72,118549452.13,0,0,-950.31,-117142962.4565,0,0,0,0,0,0,11.41,1406489.6735
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF016,Aus Frz PRS GF Angus Ribeye MB4+,75.7,47698390.2082,75.58,47631529,-49.68,-31303003.2643,0,0,0,0,0,0,101.6,64026915.9439
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF017,Aus Frz PRS GF Angus Striploin MB4+,116.11,58069520.6035,38.12,19065643,-47.63,-23820801.8504,0,0,0,0,0.07,35008.7541,106.67,53349370.5072
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF018,Aus Frz PRS GF Angus OP Ribs Tomahawk MB4+,42.4,21206523.361,20.97,11533500,-12.67,-6410740.0716,0,0,0,0,0.25,125038.4632,50.95,26454321.7526
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF019,Aus Frz PRS GF Angus Tenderloin MB4+,33.83,25042808,0,0,-24.02,-17780911.8581,0,0,0,0,0,0,9.81,7261896.1419
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF020,Aus Frz EQG 2142 Striploin Organic (Oakey),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF021,Aus Frz EQG 2160 Tenderloin SS/Off Organic (Oakey),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF022,Aus Frz EQG 2243 Ribeye Organic (Oakey),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF023,Aus Frz PRS GF Angus Striploin MB 2+,35.72,11256199.8006,0,0,-11.48,-3617614.0457,0,0,0,0,0,0,24.24,7638585.7549
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NHF025,Aus Frz PRS GF Angus Short Rib B/Less Angus Reserve,64.5,35490781.107,0,0,-16.41,-9029515.0072,0,0,0,0,0,0,48.09,26461266.0998
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NOL002,Aus Frz YP 2091 Rump Cap (Nolan),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NOL004,Aus Frz Beef Liver (Nolan),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NOL005,Aus Frz Beef Lungs Nolan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NON003,Aus Frz Prs B/A Striploin Mb 4 A.Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NON004,Aus Frz Prs B/A Ribeye Mb 4 A.Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NON014,Aus Frz Prs Striploin Iw Vac (Ralphs),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NON019,Aus Frz Beef Back Ribs,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NON020,Aus Frz Ribeye Gf (Clare Valley),0,0,0,0,0,0,0,0,0,0,0,0,0,0
mks,20251101,20251129,A-MEAT,01-BEEF,AAU2NON023,Frz Gf Striploin My Beef Choice,0,0,0,0,0,0,0,0,0,0,0,0,0,0
